27,34,5.0,962685351
27,48,4.0,962685318
27,60,3.0,962685387
27,62,5.0,962684909
27,126,2.0,962685762
27,158,2.0,962685387
28,6,3.5,1234570483
28,16,2.5,1234570375
28,21,3.0,1242290535
28,23,1.5,1242290862
28,31,2.5,1234334920
28,32,3.5,1234335329
28,47,3.0,1235975946
28,50,3.5,1234337966
28,62,3.5,1242290542
28,95,2.0,1234516201
28,110,3.5,1234515793
28,145,1.5,1242290926
28,147,2.5,1242289858
28,161,3.0,1242032929
28,172,3.0,1277002294
29,50,3.5,1308007653
29,150,4.0,1362016794
29,165,4.0,1362016840
29,170,3.0,1307905797
30,110,5.0,1500370456
31,1,5.0,850466616
31,5,3.0,850466642
31,7,4.0,850466642
31,10,4.0,850467366
31,17,3.0,850466616
31,25,2.0,850466616
31,62,4.0,850466616
31,141,4.0,850466616
31,165,4.0,850467366
32,1,3.0,856736119
32,3,3.0,856736172
32,6,3.0,856736172
32,7,4.0,856736173
32,21,4.0,856737002
32,24,3.0,856737205
32,25,4.0,856736119
32,26,4.0,856736347
32,32,4.0,856736119
32,36,4.0,856736172
32,39,3.0,856737205
32,50,5.0,856737002
32,52,3.0,856736227
32,58,5.0,856736227
32,62,3.0,856736119
32,74,4.0,856736316
32,78,4.0,856736477
32,95,3.0,856736119
32,100,4.0,856736290
32,140,3.0,856736262
32,141,4.0,856736119
32,153,3.0,856737123
32,194,5.0,856737270
32,203,4.0,856737166
33,1,3.0,939647444
33,7,1.0,939654896
33,11,2.0,939654896
33,17,4.0,939654828
33,21,4.0,939715904
33,25,3.0,939646902
33,28,5.0,939654815
33,32,3.0,939647370
33,34,3.0,939646940
33,36,5.0,939715317
33,39,5.0,939654896
33,43,2.0,939716739
33,50,5.0,939646733
33,58,4.0,939646784
33,94,4.0,939716218
33,110,5.0,939648134
33,150,3.0,939647816
33,151,4.0,939715904
33,161,3.0,939716218
33,194,3.0,939647873
34,10,5.0,1162048773
34,70,3.5,1162048002
34,110,0.5,1162049056
34,145,1.0,1162048012
34,163,3.0,1162050915
35,11,4.0,830939577
35,21,5.0,830939505
35,39,3.0,830939546
35,50,5.0,830939598
35,60,5.0,830939912
35,62,5.0,830939748
35,150,5.0,830939391
35,185,5.0,830939521
36,25,2.5,1100803583
37,150,5.0,845239388
37,153,3.0,845239426
37,165,5.0,845239426
38,11,5.0,841341447
38,17,3.0,841341494
38,21,3.0,841341362
38,39,3.0,841341384
38,48,3.0,841341570
38,50,5.0,841341362
38,62,3.0,841341570
38,105,3.0,841341618
38,110,5.0,841341295
38,150,4.0,841341161
38,151,5.0,841341494
38,153,3.0,841341195
38,161,4.0,841341249
38,163,1.0,841341715
38,168,4.0,841341549
38,193,1.0,841341598
38,203,3.0,841341750
38,208,1.0,841341271
39,32,3.0,974787510
39,47,3.0,974789632
39,50,5.0,974788030
40,1,5.0,832058959
40,17,5.0,832059273
40,19,2.0,832059137
40,21,4.0,832059053
40,26,4.0,832059937
40,31,4.0,832059371
40,34,5.0,832059080
40,44,3.0,832059393
40,46,4.0,832059892
40,48,2.0,832059371
40,60,4.0,832059509
40,62,5.0,832059339
40,82,5.0,832060151
40,104,1.0,832059697
40,107,4.0,832059716
40,110,4.0,832059053
40,111,5.0,832059116
40,121,4.0,832060318
40,126,3.0,832060287
40,146,3.0,832060059
40,150,5.0,832058854
40,151,4.0,832059189
40,153,3.0,832058897
40,158,4.0,832059315
40,159,3.0,832059770
40,163,5.0,832059474
40,165,4.0,832058897
40,168,2.0,832059315
40,172,4.0,832059339
40,173,4.0,832059273
40,186,3.0,832059273
40,199,3.0,832060204
40,203,5.0,832059474
40,205,4.0,832060230
40,208,2.0,832059012
41,47,3.5,1458939486
41,50,3.0,1459367479
41,111,2.0,1459367437
42,3,4.0,996221045
42,7,3.0,996220162
42,10,5.0,996215205
42,11,5.0,996219314
42,16,5.0,996218017
42,19,2.0,996256258
42,21,4.0,996219086
42,22,5.0,996219167
42,47,4.0,996218105
42,50,5.0,996217838
42,86,4.0,996220615
42,95,3.0,996214545
42,104,4.0,996219699
42,110,4.0,996217933
42,122,3.0,996221451
42,135,3.0,996256102
42,141,1.0,996220726
42,144,4.0,996220026
42,150,5.0,996217989
42,153,2.0,996255744
42,161,3.0,996218708
42,163,3.0,996219086
42,165,2.0,996216316
42,168,3.0,996220383
42,173,2.0,996221544
42,185,4.0,996220893
42,186,4.0,996220852
42,193,3.0,996256573
42,195,3.0,996219752
43,1,5.0,848993983
43,3,5.0,848994405
43,5,5.0,848994281
43,7,5.0,848994392
43,8,5.0,848994814
43,10,4.0,848993747
43,11,4.0,848993928
43,23,5.0,848994451
43,29,5.0,848994937
43,34,5.0,848993816
43,47,4.0,848993793
43,48,5.0,848994152
43,57,5.0,848994678
43,60,5.0,848994424
43,79,5.0,848994617
43,95,4.0,848993983
43,102,5.0,848994916
43,107,5.0,848994703
43,110,3.0,848993747
43,150,5.0,848993627
43,153,5.0,848993662
43,158,5.0,848994079
43,161,4.0,848993747
43,165,5.0,848993660
43,168,5.0,848994102
43,173,3.0,848993928
43,174,5.0,848994534
43,185,4.0,848993747
43,193,4.0,848994178
43,208,4.0,848993747
44,1,3.0,869251860
44,3,3.0,869251910
44,6,3.0,869251910
44,12,1.0,869252043
44,18,4.0,869252115
44,36,4.0,869251910
44,65,3.0,869252497
44,66,3.0,869252563
44,94,4.0,869252333
44,95,4.0,869251861
44,104,4.0,869251955
44,112,5.0,869251955
44,135,2.0,869251982
44,141,3.0,869251861
45,1,4.0,951170182
45,5,3.0,959625102
45,6,4.0,1121724608
45,7,3.0,951170390
45,11,3.0,951170225
45,19,4.5,1091306129
45,21,4.0,1091306011
45,32,4.5,1121724503
45,39,3.0,951170338
45,50,5.0,951756750
45,62,4.0,1091306047
45,65,3.0,1020803228
45,69,3.0,951170141
45,70,4.0,951170563
45,88,4.0,951170543
45,104,5.0,950724870
45,107,4.0,950726248
45,110,5.0,950741520
45,112,4.0,950740583
45,150,5.0,1007484259
45,165,5.0,1091305945
45,172,3.0,950740896
45,173,1.0,950741335
45,180,4.0,950726070
45,185,3.0,950741023
45,186,3.5,1121724898
46,1,5.0,834787906
46,10,3.0,834787826
46,32,4.0,834788094
46,39,3.0,834788093
46,50,5.0,834788094
46,110,5.0,834788016
46,111,4.0,834788094
46,153,4.0,834787678
46,160,4.0,834788146
46,161,3.0,834787826
46,165,4.0,834787677
46,173,5.0,834788227
46,185,4.0,834787906
46,208,3.0,834787906
47,31,3.0,1496205717
47,47,3.0,1496209354
47,62,3.0,1496205312
47,141,2.0,1496208714
47,147,3.5,1496205843
47,150,3.0,1496206707
48,48,4.0,1127128718
48,168,3.5,1127128712
48,172,3.5,1127128691
49,110,4.0,1493093005
50,1,3.0,1514238116
50,32,3.0,1523740563
50,111,4.0,1534178790
50,165,3.0,1514238058
51,2,4.5,1230932741
51,3,4.0,1230932736
51,7,4.0,1230932700
51,36,3.0,1230929322
51,65,3.5,1230930652
51,70,5.0,1230932691
51,76,5.0,1230930644
51,93,3.0,1230931640
51,111,5.0,1230929314
51,141,3.5,1230931631
51,170,4.0,1230932681
51,177,4.0,1230930634
51,186,3.5,1230932673
52,150,4.0,1468051525
53,203,5.0,1237748081
54,1,3.0,830247330
54,17,3.0,830248246
54,21,3.0,839921390
54,32,3.0,830247417
54,47,3.0,839921084
54,50,3.0,830248246
54,110,3.0,830247832
54,150,3.0,830247106
54,161,3.0,830247358
54,194,3.0,830247865
54,205,3.0,830247590
55,186,0.5,1312747648
56,10,4.0,835799162
56,11,4.0,835799366
56,19,5.0,835799219
56,39,4.0,835799274
56,47,5.0,835799219
56,69,4.0,835799457
56,110,4.0,835799188
56,153,4.0,835799081
56,160,3.0,835799274
56,161,4.0,835799140
56,165,3.0,835799081
56,173,3.0,835799330
56,185,3.0,835799162
56,196,3.0,835799366
56,208,4.0,835799162
57,1,5.0,965796031
57,6,3.0,972173446
57,10,3.0,965798286
57,11,3.0,965797264
57,21,3.0,965796969
57,32,4.0,965798685
57,39,3.0,965796392
57,50,5.0,965796686
57,52,3.0,969753586
57,65,1.0,965797815
57,69,4.0,965797105
57,70,1.0,965797305
57,89,2.0,972174827
57,95,3.0,969754664
57,104,2.0,972174279
57,107,3.0,965797786
57,110,4.0,965799491
57,112,4.0,969754432
57,141,4.0,965797105
57,150,3.0,972172393
57,151,3.0,965799554
57,153,2.0,969753973
57,158,1.0,972175275
57,160,1.0,969754090
57,162,4.0,972172280
57,171,4.0,965796904
57,185,2.0,965798952
57,198,3.0,965798823
57,208,1.0,969754810
58,3,3.0,847719397
58,5,4.0,847719151
58,7,5.0,847719397
58,19,1.0,847718718
58,21,4.0,847718718
58,22,3.0,847719108
58,31,4.0,847719088
58,32,5.0,847718745
58,36,4.0,847718991
58,39,5.0,847718745
58,44,2.0,847718960
58,47,5.0,847718657
58,48,3.0,847719035
58,50,5.0,847718718
58,62,3.0,847718910
58,110,5.0,847718580
58,141,3.0,847718894
58,150,4.0,847718380
58,153,3.0,847718434
58,161,4.0,847718580
58,165,4.0,847718433
58,168,5.0,847718992
58,173,2.0,847718818
58,185,3.0,847718579
58,186,3.0,847718910
58,196,2.0,847718894
58,203,3.0,847719177
58,208,4.0,847718580
59,10,3.0,953609378
59,41,5.0,953609923
59,105,4.0,953608307
59,110,2.0,953609098
59,111,5.0,953608356
60,48,3.0,1393541734
60,50,3.0,1393542060
60,60,3.0,1393541955
61,16,4.0,1145531659
61,32,4.5,1145532647
61,50,4.5,1145532639
61,173,3.0,1145531733
62,2,4.0,1528843890
62,6,4.5,1522190219
62,47,4.5,1521489234
62,110,4.5,1521822303
63,1,5.0,1443199669
63,10,3.0,1443201199
63,32,3.0,1443199999
63,34,3.0,1443201169
63,47,4.0,1443201084
63,50,5.0,1443199758
63,110,2.5,1443199850
63,111,3.0,1443199818
63,150,3.0,1443201072
63,153,1.0,1443201088
63,165,4.0,1443201090
63,208,2.0,1443201186
64,1,4.0,1161520134
64,3,3.5,1161519668
64,6,4.5,1161520752
64,16,5.0,1161528794
64,19,3.5,1161521687
64,22,3.5,1161559916
64,25,3.5,1161521571
64,32,4.0,1161520763
64,34,4.5,1161520212
64,36,4.0,1161521343
64,39,4.0,1161520967
64,45,3.5,1161564506
64,47,4.5,1161520185
64,48,3.0,1161529467
64,50,3.0,1161528982
64,70,4.0,1161559767
64,104,3.0,1161528801
64,110,4.0,1161520230
64,111,4.0,1161521289
64,112,3.0,1161563742
64,141,3.0,1161520890
64,151,3.0,1161529309
64,153,2.5,1161520389
64,159,3.5,1161563882
64,160,2.5,1161519628
64,163,3.5,1161529382
64,185,3.0,1161520635
64,186,2.5,1161559750
64,198,3.0,1161565802
64,207,3.5,1161566667
66,1,4.0,1104643957
66,5,4.0,1113190367
66,18,4.0,1113190353
66,19,3.0,1093143913
66,21,4.0,1113190363
66,29,4.5,1099187646
66,32,5.0,1093747471
66,47,5.0,1093747353
66,50,4.0,1104644110
66,110,5.0,1093747481
66,111,4.5,1099187536
66,172,3.5,1113188330
66,181,2.0,1113190908
66,208,4.0,1113190327
68,1,2.5,1158531426
68,2,2.5,1158532776
68,3,2.0,1158533415
68,5,2.0,1158533624
68,6,4.0,1158532058
68,7,2.0,1230498124
68,10,4.5,1158531612
68,11,4.5,1158531050
68,16,3.5,1158533018
68,17,3.5,1158531987
68,18,2.0,1532897231
68,19,1.5,1158532448
68,25,3.5,1158531974
68,26,3.0,1158534106
68,31,3.5,1158535464
68,34,1.0,1158531735
68,39,4.0,1158532000
68,44,3.0,1158534993
68,47,4.0,1158531489
68,48,4.0,1158533544
68,50,3.0,1158531764
68,62,3.5,1158531021
68,65,1.5,1269123315
68,70,4.0,1158534541
68,95,3.5,1158532180
68,104,4.5,1158532958
68,110,2.5,1158531496
68,135,3.0,1261624168
68,140,3.5,1269122528
68,141,3.0,1305861316
68,150,3.0,1158531364
68,153,3.0,1158531596
68,158,3.0,1158533897
68,160,2.5,1158533372
68,163,4.5,1158533641
68,165,3.5,1158531548
68,168,3.0,1240093526
68,170,2.5,1261623628
68,173,2.5,1158533364
68,180,2.5,1269121607
68,185,3.0,1158532023
68,193,2.0,1261624010
68,203,3.0,1269122697
68,207,4.0,1269122598
68,208,4.0,1158531805
69,50,5.0,1021646926
70,36,5.0,1355198746
70,150,4.0,1355198045
71,1,5.0,864737933
71,7,3.0,864738008
71,17,1.0,864737933
71,24,2.0,864740028
71,62,4.0,864737933
71,86,5.0,864738119
71,95,4.0,864737933
71,160,3.0,864739211
71,165,5.0,864739931
71,208,2.0,864738913
72,32,4.5,1217324825
72,47,4.5,1217324851
72,50,4.5,1217324720
72,110,4.5,1217324791
72,150,4.0,1217324795
72,165,4.0,1217324886
73,1,4.5,1464196374
73,150,2.0,1464196379
74,58,5.0,1207502891
74,111,5.0,1207500396
74,194,5.0,1207499222
75,47,2.0,1158968272
75,151,2.0,1158967103
75,168,4.0,1158967185
75,173,3.0,1158967071
76,1,0.5,1439165548
76,47,3.5,1439168120
76,48,0.5,1439168949
76,111,3.0,1439166428
76,158,0.5,1439168954
78,1,4.0,1252575124
78,20,3.0,1252573422
78,32,3.5,1252575140
78,150,4.0,1252575119
78,165,3.0,1252574722
79,6,4.0,975282111
79,164,5.0,975281545
80,32,4.0,1377308186
80,50,4.5,1377308037
80,150,4.0,1377308715
81,10,1.0,845299756
81,32,5.0,845299983
81,47,3.0,845299983
81,110,3.0,845299756
81,150,3.0,845299424
81,153,3.0,845299505
81,161,3.0,845299756
81,165,3.0,845299504
81,208,1.0,845299800
82,1,2.5,1084467729
82,2,3.0,1084465035
82,6,3.5,1084467865
82,10,3.5,1084467796
82,34,2.0,1084467775
82,47,3.5,1084467783
82,104,3.5,1084468090
82,110,4.5,1084467714
82,145,4.5,1084463787
82,153,3.0,1084465021
82,158,1.0,1084463716
82,163,4.0,1084521290
82,165,4.0,1084467751
82,170,3.0,1084465384
82,185,3.0,1084467840
82,196,3.5,1084465393
83,110,4.0,1332840449
83,161,3.5,1333843500
84,4,3.0,858772461
84,5,3.0,857653289
84,6,4.0,857653289
84,7,3.0,857653289
84,10,3.0,860397812
84,11,4.0,858771861
84,14,4.0,857653349
84,17,5.0,857653240
84,21,4.0,858772111
84,25,5.0,860396793
84,31,3.0,860398679
84,34,4.0,858772153
84,36,5.0,857653289
84,45,4.0,858772239
84,46,3.0,858771890
84,50,4.0,857653594
84,52,5.0,857653318
84,55,4.0,858772543
84,57,3.0,858771951
84,62,4.0,857653240
84,94,4.0,857653422
84,95,2.0,857653240
84,100,3.0,860396882
84,102,1.0,857653444
84,105,3.0,858771931
84,113,4.0,858772291
84,122,3.0,858772698
84,140,4.0,857653387
84,141,3.0,857653240
84,147,4.0,858771818
84,150,5.0,857653693
84,154,3.0,858771818
84,161,3.0,858771702
84,164,4.0,858771912
84,165,3.0,858772953
84,180,2.0,858772206
84,181,3.0,860397928
84,194,4.0,857653756
84,195,4.0,858772398
85,53,5.0,889468268
86,1,4.0,1344082549
86,165,4.0,1344083044
87,60,3.0,1270702696
88,16,4.5,1331421395
88,50,5.0,1331421330
88,69,3.5,1331420307
89,1,3.0,1520408314
89,11,2.5,1520408449
89,88,2.0,1520408790
89,104,4.0,1520408740
90,1,3.0,856353996
90,7,4.0,856354037
90,14,5.0,856354100
90,17,5.0,856353996
90,25,5.0,856353996
90,32,4.0,856353996
90,36,4.0,856354037
90,52,5.0,856354072
90,58,5.0,856354071
90,68,3.0,856354249
90,81,3.0,856354174
90,82,5.0,856354212
90,85,5.0,856354195
90,116,5.0,856354268
90,141,3.0,856353996
91,1,4.0,1112713037
91,2,3.0,1112713392
91,3,3.0,1112712323
91,6,5.0,1112712032
91,10,3.5,1112713269
91,16,4.5,1112710867
91,19,2.0,1112713417
91,21,4.0,1112712052
91,22,3.5,1112712292
91,25,2.0,1112713314
91,29,4.0,1112711719
91,32,4.0,1112711273
91,36,3.0,1112712316
91,39,1.5,1112713319
91,41,4.0,1112716937
91,47,4.5,1112712832
91,50,4.5,1112712816
91,58,2.0,1112710933
91,88,3.0,1112716912
91,92,2.0,1112716903
91,95,3.0,1112711260
91,104,1.5,1112713462
91,110,4.0,1112712339
91,111,4.0,1112713352
91,112,3.0,1112710953
91,150,3.5,1112712023
91,151,3.0,1112710950
91,153,2.0,1112711306
91,158,2.0,1112713777
91,160,2.0,1112713458
91,161,3.5,1112711269
91,163,5.0,1112712601
91,165,3.0,1112713245
91,172,4.5,1112713688
91,173,3.5,1112710917
91,185,2.0,1112713300
91,186,2.0,1112713723
91,196,3.0,1112713569
91,208,2.5,1112712329
92,107,5.0,1294941385
93,1,3.0,942767337
93,2,5.0,942946208
93,10,4.0,942946208
93,15,4.0,942946091
93,34,5.0,942767143
93,60,4.0,942946445
93,86,4.0,942946013
93,110,5.0,942947377
93,150,5.0,942947377
93,153,4.0,942946445
93,158,4.0,942946445
93,168,4.0,942946340
93,173,4.0,942946445
94,2,4.0,843406960
94,10,3.0,843406732
94,11,3.0,843406930
94,17,1.0,843406942
94,19,2.0,843406846
94,21,3.0,843406846
94,32,5.0,843406866
94,34,4.0,843406765
94,39,1.0,843406866
94,44,1.0,843406960
94,47,2.0,843406765
94,95,3.0,843406942
94,110,5.0,843406748
94,150,4.0,843406616
94,153,3.0,843406644
94,160,3.0,843406895
94,161,4.0,843406732
94,165,4.0,843406644
94,185,2.0,843406732
94,208,2.0,843406748
95,7,3.0,1043340043
95,18,3.5,1105400752
95,25,5.0,1044744590
95,29,5.0,1043340522
95,32,4.0,1043340522
95,34,4.0,1071803856
95,39,4.0,1043339476
95,122,3.5,1105400745
95,162,5.0,1043340311
95,176,4.0,1048382937
96,1,5.0,964772990
96,34,5.0,964773008
96,50,5.0,964773008
96,110,5.0,964772750
96,150,5.0,964773108
96,193,1.0,964774290
98,1,4.5,1532457849
99,10,4.0,829827514
99,22,4.0,829828005
99,23,4.0,829828005
99,122,4.0,829828005
99,145,4.0,829828005
99,150,5.0,829828005
99,153,5.0,829828005
99,160,2.0,829828005
99,161,3.0,829828005
99,163,5.0,829828005
99,165,5.0,829828005
99,168,5.0,829828006
99,196,2.0,829828006
99,204,1.0,829828007
100,3,3.5,1100183804
100,11,4.0,1100184041
100,16,4.5,1100185959
100,17,4.5,1100184147
100,19,1.0,1100183757
100,28,4.5,1100184447
100,62,4.0,1100185952
100,74,4.0,1100186732
100,89,4.0,1100186731
100,95,4.5,1100185961
100,104,3.5,1100183809
100,168,4.5,1100185915
102,3,5.0,840635033
102,6,3.0,835877535
102,21,3.0,835876107
102,23,3.0,835877570
102,39,3.0,835876151
102,47,5.0,835876045
102,150,3.0,835875691
102,153,3.0,835875790
102,158,3.0,835876534
102,160,3.0,835876194
102,161,3.0,835875943
102,163,3.0,835877307
102,165,3.0,835875790
102,172,3.0,835876471
102,173,2.0,835876239
102,186,3.0,835876384
102,204,2.0,835876471
103,1,4.0,1431954238
103,2,4.0,1431957270
103,5,4.0,1431957598
103,16,5.0,1450982615
103,18,5.0,1431969228
103,19,3.5,1431957278
103,34,4.0,1431957104
103,36,4.0,1431957252
103,48,3.5,1431957563
103,50,4.0,1431955220
103,60,4.0,1431968436
103,70,3.5,1431957632
103,101,4.0,1431969655
103,104,4.0,1431957331
103,107,3.5,1431968291
103,110,4.5,1431957016
103,111,4.5,1431957192
103,150,4.0,1431957022
103,158,3.5,1431957583
104,2,3.0,1114809641
104,10,3.0,1048595683
104,31,4.0,1049135743
104,39,4.0,1048587379
104,47,0.5,1053336550
104,87,3.0,1048795372
104,105,4.0,1048595377
104,110,1.0,1090595910
105,6,4.0,1446773632
105,16,4.5,1446749417
105,32,3.5,1446571805
105,47,5.0,1446571714
105,50,5.0,1446571713
105,110,3.5,1446571835
105,111,4.5,1446571897
107,1,4.0,829322340
107,2,5.0,829322340
107,5,4.0,829322340
107,11,5.0,829322340
107,62,5.0,829322340
107,104,3.0,829322340
107,105,4.0,829322340
107,110,5.0,832003811
107,111,4.0,832003891
107,140,4.0,829322340
107,141,5.0,829322340
107,150,5.0,832003609
107,153,3.0,832003644
107,160,4.0,832003891
107,161,4.0,832003700
107,165,3.0,832003678
107,185,4.0,832003754
107,208,3.0,832003755
108,25,4.0,1042838964
108,82,5.0,1042839636
108,151,2.0,1042838877
108,156,4.0,1042840602
109,6,3.0,841108665
109,11,4.0,841108045
109,14,4.0,841109326
109,16,4.0,841108751
109,18,3.0,841109921
109,21,3.0,841107538
109,25,5.0,841108589
109,31,3.0,841108623
109,32,4.0,841107643
109,34,3.0,841107487
109,36,5.0,841143673
109,39,3.0,841107584
109,45,3.0,841108914
109,47,3.0,841107393
109,50,4.0,841107584
109,52,3.0,841109666
109,62,5.0,841108564
109,76,3.0,841151480
109,104,2.0,842224863
109,110,5.0,841106621
109,122,3.0,841109220
109,135,3.0,841142066
109,144,3.0,841109781
109,150,3.0,841106309
109,151,4.0,841108346
109,153,3.0,841106402
109,154,3.0,841109988
109,161,3.0,841106509
109,163,3.0,841108799
109,165,3.0,841106402
